OBJECTID,Zone,Jurisdicti,Key,Definition,Min_DU_Ac,Max_DU_Ac,Min_FAR,Max_FAR,Max_Height,Res_Use,Comm_Use,Retail_Use,Indust_Use,Mixed_Use,Public_Use,PUD_Use,MaxCoverag,Shape_Leng,Shape_Area,plan_type,ptid,GID
1899,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,472.36842209100,12190.17516990000,562,632,1899
1900,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,472.36842209100,12190.17516990000,562,632,1900
1901,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1154.43266570000,80578.07123140000,491,428,1901
1902,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1154.43266570000,80578.07123140000,491,428,1902
1903,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1887.33813226000,202384.96184900000,526,554,1903
1904,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1887.33813226000,202384.96184900000,526,554,1904
1905,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,6997.22939264000,1197021.57872000000,491,428,1905
1906,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,6997.22939264000,1197021.57872000000,491,428,1906
1907,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1498.46579014000,126169.84219100000,562,632,1907
1908,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1498.46579014000,126169.84219100000,562,632,1908
1909,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3904.96073102000,834431.45205500000,595,751,1909
1910,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3904.96073102000,834431.45205500000,595,751,1910
1911,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2404.76350640000,320741.01796100000,491,428,1911
1912,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2404.76350640000,320741.01796100000,491,428,1912
1913,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2619.04609264000,424932.29787000000,526,554,1913
1914,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2619.04609264000,424932.29787000000,526,554,1914
1915,MR-D,Kent,Kent_MR-D,Duplex Multifamily,0.00000000000,10.89000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3229.77885268000,424704.37658800000,509,505,1915
1916,MR-D,Kent,Kent_MR-D,Duplex Multifamily,0.00000000000,10.89000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3229.77885268000,424704.37658800000,509,505,1916
1917,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,881.10211374600,37243.20137380000,477,356,1917
1918,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,881.10211374600,37243.20137380000,477,356,1918
1919,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,7990.89128785000,2307822.20582000000,526,554,1919
1920,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,7990.89128785000,2307822.20582000000,526,554,1920
1921,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,508.31993179000,9354.10599782000,562,632,1921
1922,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,508.31993179000,9354.10599782000,562,632,1922
1923,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3601.21141198000,656636.81716900000,477,356,1923
1924,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3601.21141198000,656636.81716900000,477,356,1924
1925,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8399.30364395000,1306952.50692000000,562,632,1925
1926,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8399.30364395000,1306952.50692000000,562,632,1926
1927,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1503.50059261000,140835.24271100000,540,590,1927
1928,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1503.50059261000,140835.24271100000,540,590,1928
1929,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1264.07580619000,85373.90244040000,540,590,1929
1930,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1264.07580619000,85373.90244040000,540,590,1930
1931,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,5228.24333614000,652857.06384300000,595,751,1931
1932,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,5228.24333614000,652857.06384300000,595,751,1932
1933,MTC-1,Kent,Kent_MTC-1,Midway Transit Community I,0.00000000000,100.00000000000,0.00000000000,4.00000000000,5 stry/55',Y,Y,Y,N,Y,Y,N,80,4856.81528324000,838884.09357600000,135,116,1933
1934,MR-T12,Kent,Kent_MR-T12,Townhouse/Condo,0.00000000000,12.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2409.01425444000,283966.62055000000,505,497,1934
1935,MR-T12,Kent,Kent_MR-T12,Townhouse/Condo,0.00000000000,12.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2409.01425444000,283966.62055000000,505,497,1935
1936,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2349.88084156000,336179.20933200000,477,356,1936
1937,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2349.88084156000,336179.20933200000,477,356,1937
1938,MR-T16,Kent,Kent_MR-T16,Townhouse/Condo,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1761.44862661000,136712.12917100000,491,428,1938
1939,MR-T16,Kent,Kent_MR-T16,Townhouse/Condo,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1761.44862661000,136712.12917100000,491,428,1939
1940,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1991.73219025000,204500.12389200000,477,356,1940
1941,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1991.73219025000,204500.12389200000,477,356,1941
1942,MHP,Kent,Kent_MHP,Mobile Home Park,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3742.15830696000,792217.49856100000,595,751,1942
1943,CC,Kent,Kent_CC,Community Commercial,0.00000000000,52.00000000000,0.00000000000,1.20000000000,3 stry/40',N,Y,Y,N,N,Y,N,40,7151.28315000000,866220.64718100000,648,191,1943
1944,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,14942.51176870000,3411351.23297000000,595,751,1944
1945,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,14942.51176870000,3411351.23297000000,595,751,1945
1946,CC,Kent,Kent_CC,Community Commercial,0.00000000000,52.00000000000,0.00000000000,1.20000000000,3 stry/40',N,Y,Y,N,N,Y,N,40,7097.62174630000,2005882.60791000000,648,191,1946
1947,NCC,Kent,Kent_NCC,Neighborhood Convenience Commercial,0.00000000000,0.00000000000,0.00000000000,0.80000000000,2 stry/35',N,Y,Y,N,N,N,N,40,1049.80709137000,61007.87379540000,653,762,1947
1948,NCC,Kent,Kent_NCC,Neighborhood Convenience Commercial,0.00000000000,0.00000000000,0.00000000000,0.80000000000,2 stry/35',N,Y,Y,N,N,Y,N,40,1049.80709137000,61007.87379540000,653,762,1948
1949,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2904.86251373000,465205.43885200000,562,632,1949
1950,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2904.86251373000,465205.43885200000,562,632,1950
1951,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1865.37762614000,177346.42943600000,491,428,1951
1952,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1865.37762614000,177346.42943600000,491,428,1952
1953,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1172.22353527000,70368.06551680000,540,590,1953
1954,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1172.22353527000,70368.06551680000,540,590,1954
1955,CC,Kent,Kent_CC,Community Commercial,0.00000000000,52.00000000000,0.00000000000,1.20000000000,3 stry/40',N,Y,Y,N,N,Y,N,40,2496.18980373000,260417.47532300000,648,191,1955
1956,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8186.78118789000,1770012.76043000000,491,428,1956
1957,MR-G,Kent,Kent_MR-G,Low Density Multifamily,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8186.78118789000,1770012.76043000000,491,428,1957
1958,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1469.77121198000,126890.02037100000,562,632,1958
1959,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1469.77121198000,126890.02037100000,562,632,1959
1960,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,12990.80771250000,4546838.76702000000,595,751,1960
1961,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,12990.80771250000,4546838.76702000000,595,751,1961
1962,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,15433.39411730000,8970960.11003000000,562,632,1962
1963,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,15433.39411730000,8970960.11003000000,562,632,1963
1964,MR-D,Kent,Kent_MR-D,Duplex Multifamily,0.00000000000,10.89000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3298.82209734000,435498.11275500000,509,505,1964
1965,MR-D,Kent,Kent_MR-D,Duplex Multifamily,0.00000000000,10.89000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3298.82209734000,435498.11275500000,509,505,1965
1966,MR-H,Kent,Kent_MR-H,High Density Multifamily,0.00000000000,40.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2737.59432302000,382657.00363500000,454,237,1966
1967,MR-H,Kent,Kent_MR-H,High Density Multifamily,0.00000000000,40.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2737.59432302000,382657.00363500000,454,237,1967
1968,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1897.95717065000,223633.33359000000,477,356,1968
1969,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1897.95717065000,223633.33359000000,477,356,1969
1970,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,4421.27358350000,1091551.90036000000,526,554,1970
1971,SR-8,Kent,Kent_SR-8,Single Family 8 Units/Acre,0.00000000000,8.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,4421.27358350000,1091551.90036000000,526,554,1971
1972,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,7506.71066188000,1676094.63939000000,562,632,1972
1973,SR-4.5,Kent,Kent_SR-4.5,Single Family 4.5 Units/Acre,0.00000000000,4.50000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,7506.71066188000,1676094.63939000000,562,632,1973
1974,NCC,Kent,Kent_NCC,Neighborhood Convenience Commercial,0.00000000000,0.00000000000,0.00000000000,0.80000000000,2 stry/35',N,Y,Y,N,N,N,N,40,1325.75953966000,108199.36751700000,653,762,1974
1975,NCC,Kent,Kent_NCC,Neighborhood Convenience Commercial,0.00000000000,0.00000000000,0.00000000000,0.80000000000,2 stry/35',N,Y,Y,N,N,Y,N,40,1325.75953966000,108199.36751700000,653,762,1975
1976,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,10409.53822530000,5569168.21405000000,595,751,1976
1977,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,10409.53822530000,5569168.21405000000,595,751,1977
1978,SR-3,Kent,Kent_SR-3,Single Family 3 Units/Acre,0.00000000000,3.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,7104.62237660000,2821574.65648000000,576,668,1978
1979,SR-3,Kent,Kent_SR-3,Single Family 3 Units/Acre,0.00000000000,3.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,7104.62237660000,2821574.65648000000,576,668,1979
1980,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8738.39098002000,3968453.47545000000,595,751,1980
1981,SR-1,Kent,Kent_SR-1,Single Family 1 Unit/Acre,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,8738.39098002000,3968453.47545000000,595,751,1981
1982,MHP,Kent,Kent_MHP,Mobile Home Park,0.00000000000,1.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,302.69599776700,3811.93970266000,595,751,1982
1983,M1,Kent,Kent_M1,Industrial Park,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,192.13894497800,44.77937453220,422,780,1983
1984,M1,Kent,Kent_M1,Industrial Park,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,1290.16399472000,23915.92764580000,422,780,1984
1985,M1,Kent,Kent_M1,Industrial Park,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,2008.22430328000,52633.10968890000,422,780,1985
1986,M1,Kent,Kent_M1,Industrial Park,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,20.10766482270,0.48928916954,422,780,1986
1987,M1,Kent,Kent_M1,Industrial Park,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,29.17976581800,0.88788826295,422,780,1987
1988,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,234204.87142300000,224062712.74500000000,540,590,1988
1989,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,234204.87142300000,224062712.74500000000,540,590,1989
1990,M2,Kent,Kent_M2,Limited Industrial,0.00000000000,0.00000000000,0.00000000000,0.50000000000,3 stories,N,Y,Y,Y,N,Y,N,65,42277.84159370000,43877443.58580000000,426,783,1990
1991,M1-C,Kent,Kent_M1-C,Industrial Park/Commercial,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,2850.32331716000,406926.28443100000,422,780,1991
1992,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,52237.34016470000,51791996.20070000000,540,590,1992
1993,SR-6,Kent,Kent_SR-6,Single Family 6 Units/Acre,0.00000000000,6.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,52237.34016470000,51791996.20070000000,540,590,1993
1994,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,15509.07127350000,4555107.69892000000,477,356,1994
1995,MR-M,Kent,Kent_MR-M,Medium Density Multifamily,0.00000000000,23.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,15509.07127350000,4555107.69892000000,477,356,1995
1996,GC-MU,Kent,Kent_GC-MU,General Commercial Mixed Use,0.00000000000,157.00000000000,0.00000000000,3.60000000000,65',Y,Y,Y,N,Y,N,N,60,1393.18067183000,117849.01828300000,157,61,1996
1997,AG,Kent,Kent_AG,Agricultural/General,0.00000000000,0.00000000000,0.00000000000,1.20000000000,2 stry/35',N,Y,Y,Y,N,N,N,60,5536.90628431000,937580.65366700000,415,738,1997
1998,AG,Kent,Kent_AG,Agricultural/General,0.00000000000,0.00000000000,0.00000000000,1.20000000000,2 stry/35',N,Y,Y,Y,N,N,N,60,21654.15013300000,9781014.49033000000,415,738,1998
1999,CC-MU,Kent,Kent_CC-MU,Community Commercial/Mixed Use,0.00000000000,52.00000000000,0.00000000000,1.00000000000,25',Y,Y,Y,N,Y,N,N,60,9298.80446995000,2562301.48255000000,341,193,1999
2000,CC-MU,Kent,Kent_CC-MU,Community Commercial/Mixed Use,0.00000000000,52.00000000000,0.00000000000,1.00000000000,25',Y,Y,Y,N,Y,N,N,60,1454.08929677000,82074.01823100000,341,193,2000
2001,MR-T16,Kent,Kent_MR-T16,Townhouse/Condo,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3152.42885159000,374848.99046700000,491,428,2001
2002,MR-T16,Kent,Kent_MR-T16,Townhouse/Condo,0.00000000000,16.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3152.42885159000,374848.99046700000,491,428,2002
2003,MR-H,Kent,Kent_MR-H,High Density Multifamily,0.00000000000,40.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3389.76224970000,668873.10298700000,454,237,2003
2004,MR-H,Kent,Kent_MR-H,High Density Multifamily,0.00000000000,40.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,3389.76224970000,668873.10298700000,454,237,2004
2005,CC-MU,Kent,Kent_CC-MU,Community Commercial/Mixed Use,0.00000000000,52.00000000000,0.00000000000,1.00000000000,25',Y,Y,Y,N,Y,N,N,60,1105.46046949000,63950.31200740000,341,193,2005
2006,CC,Kent,Kent_CC,Community Commercial,0.00000000000,52.00000000000,0.00000000000,1.20000000000,3 stry/40',N,Y,Y,N,N,Y,N,40,1323.06581462000,98087.38399700000,648,191,2006
2007,M1-C,Kent,Kent_M1-C,Industrial Park/Commercial,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,12279.58676120000,5241667.97354000000,422,780,2007
2008,GC-MU,Kent,Kent_GC-MU,General Commercial Mixed Use,0.00000000000,157.00000000000,0.00000000000,3.60000000000,65',Y,Y,Y,N,Y,N,N,60,2433.59463014000,340175.44476200000,157,61,2008
2009,GC-MU,Kent,Kent_GC-MU,General Commercial Mixed Use,0.00000000000,157.00000000000,0.00000000000,3.60000000000,65',Y,Y,Y,N,Y,N,N,60,3063.14152697000,203507.27931000000,157,61,2009
2010,GC-MU,Kent,Kent_GC-MU,General Commercial Mixed Use,0.00000000000,157.00000000000,0.00000000000,3.60000000000,65',Y,Y,Y,N,Y,N,N,60,10627.98294000000,2264728.13799000000,157,61,2010
2011,M1-C,Kent,Kent_M1-C,Industrial Park/Commercial,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,6040.51581612000,2269251.13854000000,422,780,2011
2012,M1-C,Kent,Kent_M1-C,Industrial Park/Commercial,0.00000000000,0.00000000000,0.00000000000,0.55000000000,3 stories,N,Y,Y,Y,N,Y,N,60,29061.02546870000,7542215.25836000000,422,780,2012
2013,AC,Pierce County,Pierce County_AC,Activity Center?·,8.00000000000,25.00000000000,0.00000000000,0.00000000000,,Y,Y,Y,N,Y,Y,N,0,31205.93471320000,10844020.46850000000,384,334,2013
2014,AC - SH,Pierce County,Pierce County_AC - SH,Activity Center?·- South Hill Community Plan,10.00000000000,25.00000000000,0.00000000000,2.00000000000,,Y,Y,Y,N,Y,Y,N,0,8690.36328899000,1642744.73007000000,279,308,2014
2015,ARL,Pierce County,Pierce County_ARL,Agricultural Resource Lands,0.00000000000,0.10000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,2767444.65102000000,798342502.94300000000,602,831,2015
2016,ARL - AM KP,Pierce County,Pierce County_ARL - AM KP,Agricultural Resource Lands--Alderton-McMillin/Key Peninsula  Community Plan,0.00000000000,0.20000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,586224.34130700000,175777712.45800000000,602,823,2016
2017,CC,Pierce County,Pierce County_CC,Community Center,8.00000000000,25.00000000000,0.00000000000,0.00000000000,,Y,Y,Y,N,Y,N,N,0,29773.81031230000,6515670.84172000000,384,337,2017
2018,CC - GH,Pierce County,Pierce County_CC - GH,Community Center -  Gig Harbor Peninsula Community Plan,0.00000000000,12.00000000000,0.00000000000,2.75000000000,,Y,Y,Y,N,Y,N,N,0,2369.84632254000,90616.70811600000,223,443,2018
2019,CC - MC,Pierce County,Pierce County_CC - MC,Community Center- Mid-County Community Plan,10.00000000000,22.00000000000,0.00000000000,2.75000000000,,Y,Y,Y,N,Y,N,N,0,40836.79757250000,16070782.61240000000,218,341,2019
2020,CC - SH,Pierce County,Pierce County_CC - SH,Community Center -South Hill Community Plan,8.00000000000,20.00000000000,0.00000000000,2.75000000000,,Y,Y,Y,N,Y,N,N,0,59400.52605210000,16432274.41790000000,219,357,2020
2021,CE,Pierce County,Pierce County_CE,Community Employment,0.00000000000,0.00000000000,0.00000000000,2.00000000000,,N,Y,Y,Y,N,N,N,0,237551.34599800000,72314111.22970000000,400,700,2021
2022,CMUD,Pierce County,Pierce County_CMUD,Commercial Mixed Use District,8.00000000000,25.00000000000,0.00000000000,2.75000000000,,Y,Y,Y,N,Y,N,N,0,71367.87748010000,15506436.50810000000,217,302,2022
2023,EBPC,Pierce County,Pierce County_EBPC,Employment Based Planned Communities,0.00000000000,0.00000000000,0.00000000000,1.50000000000,,N,Y,Y,N,Y,N,Y,0,122925.31301900000,206293412.61400000000,628,723,2023
2024,EC,Pierce County,Pierce County_EC,Employment Center?·,0.00000000000,0.00000000000,0.00000000000,2.75000000000,,N,Y,Y,Y,N,N,N,0,222073.42530100000,156443016.86800000000,400,675,2024
2025,EFRAN,Pierce County,Pierce County_EFRAN,Essential Public Facility-Rural Airport North,0.00000000000,0.20000000000,0.00000000000,0.10000000000,,Y,N,N,Y,N,Y,N,0,15690.98311670000,9380001.97929000000,227,817,2025
2026,EFRAS,Pierce County,Pierce County_EFRAS,Essential Public Facility-Rural Airport South,0.00000000000,0.00000000000,0.00000000000,0.10000000000,,N,N,N,Y,N,Y,N,0,26355.36315390000,15529809.96660000000,627,829,2026
2027,ES,Pierce County,Pierce County_ES,Employment Service,0.00000000000,0.00000000000,0.00000000000,2.00000000000,,N,N,Y,Y,N,Y,N,0,8627.01233346000,3147858.47897000000,400,697,2027
2028,FL,Pierce County,Pierce County_FL,Forest Lands,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,Y,N,N,N,N,N,N,0,1885073.48882000000,15667469385.90000000000,603,1000,2028
2029,GC,Pierce County,Pierce County_GC,Rural Gateway Communities,0.00000000000,0.00000000000,0.00000000000,1.00000000000,,N,Y,Y,N,Y,N,N,0,17262.26412760000,3169156.44254000000,628,759,2029
